task,date,start_time,end_time,id,duration,notes,tags,calibration_success,calibration_time,calibration_params,whisper_start,whisper_end,calib_time,reading,medium,material,mode,age,split,device
16,10-18,1729294424,1729294742,3704114319827752,317.63123662500584,9,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",False,53180374474,"[0.99877972533923, 0.97471452751199, 1.0034738215475, -0.00045175437250398, 0.10034958424038, -0.047951727568933]",,,,,,,,46-50,val,
16,10-18,1729291648,1729291954,1075915183974329,305.35097799999494,6,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,39943500591,"[0.98599964441272, 0.9710577665606, 1.0094440012139, 0.037286011775627, 0.012881667121363, -0.0088879244744083]",,,,,,,,25-30,val,
16,10-18,1729289771,1729290114,1553973168555136,342.85441076300003,8,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,1399288323,"[0.9724198456818, 0.94743975394748, 1.006764248679, 0.019535404529434, -0.0066770518585981, 0.0091097106169771]",,,,,,,,25-30,val,
16,10-18,1729290308,1729290633,2577747585749507,324.565545125,2,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,1778111129,"[0.99431910410381, 0.98417256652232, 1.0102792993588, 0.030359160508473, -0.0097580926673436, 0.0021590736580649]",,,,,,,,25-30,val,
16,10-18,1729290745,1729291056,1503955686951691,310.400853912,7,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,2104071120,"[1.0229691107879, 0.98240244784027, 0.99788388289852, 0.025198905926636, -0.008524350033751, -0.0075101512080858]",,,,,,,,25-30,val,
16,10-21,1729532861,1729533289,551401590815761,427.795064937,6,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,130911476,"[1.001414413558, 0.98970585362048, 0.99927863716865, 0.018130848645949, -0.0078230160511691, -0.006072186270354]",,,,,,,,41-45,val,
16,10-21,1729533453,1729533858,1161538565454831,404.389470638,5,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,575342391,"[0.98418787776876, 0.96409594348585, 1.0183670268474, 0.014125575310415, -0.012846998621758, -0.0040453269607684]",,,,,,,,41-45,val,
16,10-21,1729532001,1729532449,497844563310785,447.6745995870001,7,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,2548529599,"[0.9908984314522, 0.97194714134712, 0.99266777380648, 0.026047830578518, -0.029821256078539, -0.007885109947058]",,,,,,,,41-45,val,
16,10-21,1729547286,1729547617,1068223228282978,330.62610441200013,2,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,9453078036,"[0.92952999810185, 0.97654273822729, 1.0051051427236, -0.0047581566988843, 0.028855225097448, 0.029358129790224]",,,,,,,,31-35,test,
16,10-21,1729546447,1729546828,384696464721175,380.6901651379994,4,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,8716579423,"[0.97208898028819, 0.93634187765577, 1.0026372957676, -0.011918403881295, 0.033259093622681, 0.03206164112206]",,,,,,,,31-35,test,
16,10-21,1729546895,1729547223,1218291152559099,327.9568246380004,1,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,9117990907,"[0.97529279720365, 0.97788471360612, 1.0110815972575, -0.0020378877464349, 0.013662697647461, 0.035086257344287]",,,,,,,,31-35,test,
16,10-21,1729545684,1729546024,952415303388305,339.34171394900113,3,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,8079450693,"[0.97819792230074, 0.98227074660865, 1.0027560838291, 0.0024695043723237, 0.041223949104296, 0.031008376747423]",,,,,,,,31-35,test,
16,10-21,1729553323,1729553671,1089845599205623,347.74968766200004,3,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,1548210734,"[0.96124751269413, 0.9563252518282, 0.97202801484498, -0.0061788213595315, 0.016314991223082, -0.09176408363495]",,,,,,,,36-40,test,
16,10-21,1729552851,1729553231,3879462675663355,379.279213925,6,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,1158206448,"[1.0018818053739, 0.9997316650464, 1.0006702477736, -0.019881184870434, -0.0022544513872306, -0.06227675745652]",,,,,,,,36-40,test,
16,10-21,1729552343,1729552692,1618932509035027,348.2522312,2,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,719620556,"[0.99163192363738, 0.99192851851828, 1.0128293386666, -0.025810534913992, -0.022691453593384, -0.085093105520849]",,,,,,,,36-40,test,
16,10-21,1729551369,1729551713,3991262337770405,342.5166442750001,1,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",False,3225088936,"[0.99478666456335, 0.98665085551005, 0.99891912816636, -6.9768989844784e-05, 0.0062777811027534, -0.10585097483312]",,,,,,,,36-40,test,
16,10-22,1729618481,1729618930,874914694769361,449.013944975,4,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,555684302,"[1.0256724366009, 1.004111345044, 0.99438050379757, 0.032901615854502, 0.0060620774592115, 0.028336650764672]",,,,,,,,41-45,test,
16,10-22,1729619772,1729620213,1080975910281969,441.2738524250001,5,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,1531778762,"[0.98121480220687, 0.99753253989321, 1.000831793731, 0.029501922878009, 0.012274997588328, 0.022601335963288]",,,,,,,,41-45,test,
16,10-22,1729620309,1729620691,923707433146243,381.4646991500001,6,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,1969655081,"[0.99481045405757, 0.99682453354141, 0.99664783387001, 0.035539311529938, 0.068068199088026, 0.022655191662784]",,,,,,,,41-45,test,
16,10-22,1729619231,1729619631,1083032293473682,399.9740266869999,10,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,1102768719,"[0.9925971030829, 0.99879837431945, 0.99763983472553, 0.017650902616638, 0.0051299631554396, 0.035429090609672]",,,,,,,,41-45,test,
16,10-23,1729704749,1729705133,1199381468031375,383.685361975,8,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,1498216529,"[1.0542469411273, 1.0552602160136, 0.97903729486698, 0.036320028535936, -0.054397227724173, -0.027743547731459]",,,,,,,,36-40,test,
16,10-23,1729703696,1729704099,849468730353848,402.40567445,3,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,647480867,"[0.99518409106671, 0.99893701285669, 1.0463313728398, 0.072128162010558, -0.064481837048594, -0.030431780881982]",,,,,,,,36-40,test,
16,10-23,1729705251,1729705658,1063077268364648,405.8459196250001,9,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,1891195542,"[1.0303241864546, 1.0696015266848, 0.99026887418662, 0.043524691937765, -0.059626423643322, -0.032358459753437]",,,,,,,,36-40,test,
16,10-23,1729704176,1729704584,1788693581873908,408.0934155,7,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,1072099814,"[0.99118034006711, 1.0071208983865, 0.99581072773294, 0.039379506145731, -0.055827038002522, -0.040882348558107]",,,,,,,,36-40,test,
16,10-23,1729713654,1729714026,1093998319031719,371.4248474000001,8,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,991943577,"[0.99875494047864, 1.0047993123094, 1.0072697125662, 0.0016789414750451, 0.041527435843607, -0.020718105388836]",,,,,,,,36-40,test,
16,10-23,1729714290,1729714689,917894640200965,398.7838604619999,9,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,1387529044,"[1.00165483875, 1.0043661965917, 1.0057175997802, -0.011195980639172, 0.046727517231704, -0.026583702274135]",,,,,,,,36-40,test,
16,10-23,1729712655,1729713040,568385858970925,384.663204825,6,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,174327249,"[1.0000820545147, 1.0134593341862, 1.0029285146478, -0.0031326502538871, 0.051719770915802, -0.01874490639942]",,,,,,,,36-40,test,
16,10-23,1729713110,1729713517,579772864477961,406.279511825,7,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,569413353,"[0.98499506058343, 0.99963028724717, 1.010521386937, 0.02934553034733, 0.011432840480545, -0.032029678776995]",,,,,,,,36-40,test,
16,10-23,1729721286,1729721735,3931028610552385,448.83256601300127,4,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,15272352784,"[1.012983212921, 0.95910407809038, 0.99884167390301, 0.010362941668669, 0.027507716750814, 0.021490074945669]",,,,,,,,36-40,test,
16,10-23,1729721844,1729722304,1588884041702606,459.29039507500056,7,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,15737040261,"[0.96605692346096, 0.99110278303536, 1.0215450812108, 0.0060087972076923, -0.0016948075378236, 0.014550013463564]",,,,,,,,36-40,test,
16,10-23,1729722451,1729722840,3873627156231610,388.6704389000024,2,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,16215473777,"[0.96781329624914, 0.97530068447214, 0.91452226581828, -0.00020651873188337, 0.012338873373391, 0.0024688298609209]",,,,,,,,36-40,test,
16,10-24,1729797274,1729797592,355391694261530,317.468986075,5,"[('What type of reading material did you read? ', ['Text on objects (e.g. poster/nutrition or product labels/signages)'])]",True,989121375,"[0.91951400956766, 0.94631098703338, 0.88720922227084, 0.074015098598173, -0.0082182741142994, 0.020602071977192]",,,,,,,,31-35,test,
16,10-24,1729796889,1729797217,1219932559280960,327.07966854999995,2,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",False,652668014,"[0.93179402373041, 0.9256010974596, 0.65611271747727, -0.0089599869191436, -0.026810016526015, 0.012607451883395]",,,,,,,,31-35,test,
16,10-24,1729796292,1729796644,8580913428633680,350.75120735,5,"[('What type of reading material did you read? ', ['Digital media (e.g. news article/e-book on a device)'])]",True,130927539,"[1.0061033009192, 0.96764514382445, 0.98542443070594, -0.0048920600730447, -0.035435268779581, -0.006363965962555]",,,,,,,,31-35,test,
16,10-24,1729802178,1729802606,1063488994989821,428.0836355000001,6,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,3711303962,"[1.0002465634965, 1.0049766334268, 1.0116375081828, 0.030751180344231, 0.0091065229743282, -0.03765451870965]",,,,,,,,36-40,test,
16,10-24,1729800861,1729801281,483816521350183,419.3933690000001,4,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,1711083055,"[0.96051949599333, 1.0197668665872, 0.99649069225823, 0.0053578907572861, 0.031684522495458, 0.010291256074662]",,,,,,,,36-40,test,
16,10-24,1729801521,1729801962,568439212325081,440.758165276,5,"[('What type of reading material did you read? ', ['Print media (e.g. book/magazine/newspaper)'])]",True,2247304520,"[0.96001732621961, 1.013648295996, 0.98802682693567, 0.016947660545896, 0.027634554693389, 0.0085618446002587]",,,,,,,,36-40,test,
17,10-07,1728333768,1728334013,1199965284398566,244.76301421200333,Charted out 4 different routes from Toronto to Buffalo.,[],True,94167818256,"[0.99659539066722, 0.93092469191594, 0.89236228132991, 0.0061780338748504, 0.058064804174375, 0.016406527227112]",70.712,243.087,63.35525599999528,True,Digital,maps,Read out loud,25-30,train,
17,10-07,1728340182,1728340420,871232258437407,237.8782032870004,I just read California map and found three routes on how to drive to San Diego. ,[],True,53031635527,"[0.99226923349223, 0.98807866748122, 0.96273489721178, -0.016257614434512, 0.075871400928352, 0.016103805128011]",60.993,236.482,57.20052700000088,True,Digital,maps,Read out loud,31-35,train,
17,10-08,1728411631,1728411881,1068468088072285,250.38858249998884,Followed map directions from sanoma to other locations in california,[],True,297038686702,"[0.99436280555898, 0.96531409423952, 0.95374429163452, 0.023997401644098, -0.029195514463826, -0.012331229480623]",70.123,247.568,62.27570199995535,True,Digital,maps,Read out loud,18-24,train,
17,10-08,1728416600,1728416824,477296025457675,224.25695756200005,Keep directions from Toronto to Buffalo ,"[('What object did you read from? (choose the closest)', ['maps'])]",True,2170312080,"[0.95486524594567, 1.0469059451525, 0.97972335673576, 0.057561578405021, -0.060939842445664, 0.029851438126588]",65.527,222.908,58.88608000000022,True,Digital,maps,Read out loud,36-40,train,
17,10-08,1728429904,1728430168,1566348724252519,263.9905263240071,I read a map and gave directions from Santa Monica to Cerritos.,"[('What object did you read from? (choose the closest)', ['maps'])]",True,66253819724,"[1.0510729614143, 0.99005365179382, 0.99088668418346, 0.018924551047919, 0.080319087389659, 0.00091091039369576]",70.524,262.845,64.3387240000011,True,Digital,maps,Read out loud,18-24,train,
17,10-09,1728493242,1728493541,850344373896090,297.7813638120001,Give direction from Buffalo to Albany,"[('What object did you read from? (choose the closest)', ['maps'])]",True,1471312576,"[0.983796011009, 1.0279832477415, 1.0092209819093, 0.01458058260451, 0.070106035878367, -0.013702927078646]",73.627,296.226,64.87457599999993,True,Digital,maps,Read out loud,46-50,train,
17,10-09,1728504505,1728504760,463948646677102,254.8008562500036,First you attach the pole to the bottom mount then attach the mount to the desk of it has an existing grommet hole. Then you attach Vesa mount to screen and slide onto the pole mount.,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,75973099485,"[0.88495655236955, 0.86514489762238, 1.1836877792757, -0.036241979523945, 0.092690616567925, 0.05006649734841]",80.523,252.889,64.66248499999347,True,Digital,instruction manuals,Engaged reading,25-30,train,
17,10-09,1728511806,1728512105,512067951620528,298.69479058700017,"A children's book centered on a family of bunnies and their adventures in the field. At one point, it seems one of the bunnies was sad because they hadn't had carrots. Hence they went looking for them","[('What object did you read from? (choose the closest)', [""children's books""])]",True,10327318652,"[0.96985054482272, 1.0416085504997, 0.96488891948088, -0.026478966455386, 0.09953915747082, 0.0095064779861052]",88.029,297.127,76.90265200000067,True,Digital,children's books,Engaged reading,31-35,train,
17,10-10,1728579128,1728579405,974323448069782,276.4919945379952,Semi repetitive 4 count song at a moderate tempo. Long rests for the bass cleft ,"[('What object did you read from? (choose the closest)', ['music sheets'])]",True,35661406760,"[0.95022044310187, 0.93195550518346, 0.97556688962705, 0.03261031266249, 0.08103868110312, 0.03811137993417]",69.941,274.576,65.92475999999442,True,Digital,music sheets,Read out loud,31-35,train,
17,10-10,1728594537,1728594782,725313206465405,244.01949355300167,Sing a music note,"[('What object did you read from? (choose the closest)', ['music sheets'])]",False,92448146856,"[0.9768703724899, 0.90209577598184, 0.87900355972702, -0.032065844680894, 0.11179985535995, 0.016219192820925]",68.996,242.305,64.72585600000457,True,Digital,music sheets,Read out loud,36-40,train,
17,10-11,1728665331,1728665620,1595911494695326,288.63896877499974,I read a short amount t about Enola Holmes who's mother has go e missing. She calls in her elder brothers to help find her. ,"[('What object did you read from? (choose the closest)', ['comic books'])]",True,8298135541,"[0.97387378802346, 0.92683235187194, 0.9426499049638, 0.063312663697203, 0.023504096432794, -0.01916651782715]",68.495,287.224,64.60954099999981,True,Digital,comic books,Engaged reading,46-50,train,
17,10-11,1728677536,1728677783,569572325728193,246.14123011299853,"The main characters were on an adventure and stumbled across animals in the wild. There was some danger in some of the scenes, until they found a castle","[('What object did you read from? (choose the closest)', ['comic books'])]",True,9533192460,"[0.99499103471465, 1.0176288077448, 0.99013012121516, -0.0010752321532968, 0.03130604752378, 0.04514934175695]",70.607,244.418,66.71446000000105,True,Digital,comic books,Engaged reading,25-30,train,
17,10-14,1728926871,1728927107,1340801110218078,235.162241088,"I read a book, ""Grandma wishes"" which is full of cute pictures.","[('What object did you read from? (choose the closest)', [""children's books""])]",True,1220568195,"[0.92265611969513, 0.92302059319164, 0.86815934986001, 0.0951670532417, -0.07440902220912, -0.0078008273127808]",84.298,233.617,79.18019500000014,True,Digital,children's books,Engaged reading,25-30,train,
17,10-14,1728931955,1728932215,1611750886436873,259.55330282499995,Looked at pictures in a comic style book  Secret Garden,"[('What object did you read from? (choose the closest)', ['comic books'])]",True,1954930969,"[0.97163990330778, 1.026787400254, 1.0018209871867, -0.04533754181775, 0.045321736683032, -0.0068431650984792]",95.162,257.85,91.51596900000004,True,Digital,comic books,Engaged reading,41-45,train,
17,10-14,1728937931,1728938166,561508889881238,233.9715610880012,Rabbit baby expresses her love for rabbit mommy through different things ,"[('What object did you read from? (choose the closest)', [""children's books""])]",True,9126940651,"[0.99984973710792, 1.0099453481661, 1.0067232762535, 0.01805491342338, 0.0402726618939, -0.010357195948161]",78.718,211.202,75.44865100000061,True,Digital,children's books,Engaged reading,25-30,train,
17,10-14,1728941099,1728941394,577275648201178,294.50133207499994,Instructions on how to setup a swirling heater/fan,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,2163699286,"[0.96968765586855, 0.85573969428521, 1.0055836831032, 0.025259757325299, 0.0021145309790111, -0.056164717659909]",60.572,293.086,57.2732860000001,True,Digital,instruction manuals,Engaged reading,25-30,train,
17,10-15,1729013402,1729013684,846166477725023,281.195258664,"The story was about a grandmother telling her little one that when she was born, she made a wish to a wishing star for them to grow strong and bold. ","[('What object did you read from? (choose the closest)', [""children's books""])]",True,17220505563,"[1.0042171098201, 1.0003027458872, 0.99558237664573, -0.019256454270506, -0.020150860409477, 0.023796706040804]",71.003,279.809,67.02556299999924,True,Digital,children's books,Engaged reading,25-30,train,
17,10-15,1729023234,1729023525,1243589856672354,290.4649643869998,I hummed over notes on sheet music.,"[('What object did you read from? (choose the closest)', ['music sheets'])]",False,2464619799,"[1.0042343798624, 1.0089977450091, 1.0296957328522, -0.050366574990448, 0.13428996457864, -0.075051726392261]",63.507,289.021,59.18779900000027,True,Digital,music sheets,Read out loud,18-24,train,
17,10-15,1729026419,1729026644,864932658964224,223.9035703999998,Hummed to the notes of the sheet music ,"[('What object did you read from? (choose the closest)', ['music sheets'])]",True,7823524216,"[0.99392198637835, 0.99010469773834, 1.0005739588392, 0.021575275906232, 0.076770727993471, -0.023757316108812]",73.142,222.404,68.08221599999979,True,Digital,music sheets,Read out loud,25-30,train,
17,10-15,1729031344,1729031632,27196824136598780,286.88654407500144,A girl trying to find her mother who's gone missing without a word,"[('What object did you read from? (choose the closest)', ['comic books'])]",True,27624878438,"[0.96819382492296, 0.97533282735191, 0.93238362544036, 0.024644231817056, 0.062253668563985, -0.057938318501669]",72.707,284.119,69.43743800000084,True,Digital,comic books,Engaged reading,25-30,train,
17,10-16,1729102092,1729102388,831946775686093,295.64029076299994,It's about following instructions on how I can ensemble a garbage.,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,11774336569,"[0.92440607010252, 0.94486952334577, 0.98989422938274, 0.051253215680433, 0.05271622141103, 0.019970864373096]",83.443,293.917,78.90156899999965,True,Digital,instruction manuals,Engaged reading,41-45,train,
17,10-16,1729109299,1729109573,1091022079693411,273.9099978619997,Instructions on how to assemble a bin.,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,14233207528,"[1.0035846921714, 1.0012931870623, 0.995774390772, -0.042267503929108, 0.078924813276038, 0.0049399862359177]",83.302,271.553,76.5735280000008,True,Digital,instruction manuals,Engaged reading,41-45,train,
17,10-16,1729122202,1729122455,1234125171184395,252.197605162,A reluctant fish ends up giving away his scales and in the process acquires friends.,"[('What object did you read from? (choose the closest)', [""children's books""])]",False,2205216114,"[0.98180918730982, 1.0034816493006, 1.0036509378248, 0.10829090295349, 0.033354950622736, 0.081020010521903]",70.256,250.237,67.73911399999997,True,Digital,children's books,Engaged reading,31-35,train,
17,10-17,1729187533,1729187756,1197800531305866,223.0530378620001,Assembly instructions of the chair,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,2124761774,"[1.0197126163665, 0.99563904079944, 0.99727696401574, -0.030234747120553, 0.0051575560476299, -0.023255747000739]",78.097,221.441,71.32377399999996,True,Digital,instruction manuals,Engaged reading,36-40,train,
17,10-17,1729199302,1729199608,1108108407549328,305.2178981500001,I don't know the key,"[('What object did you read from? (choose the closest)', ['music sheets'])]",True,12705972228,"[0.92775217288194, 0.92629777117682, 0.96032401676318, -0.025376841503883, 0.053280122228497, -0.03355764394431]",72.682,285.203,69.55722799999967,True,Digital,music sheets,Read out loud,18-24,val,
17,10-17,1729207892,1729208156,1298341271332656,263.96563697500096,The music is about my favorite thing and the song is about it,"[('What object did you read from? (choose the closest)', ['music sheets'])]",True,11541535755,"[0.9871546132207, 0.97293871937398, 1.0489104089838, 0.04767268458714, 0.0082065052508624, 0.023863171396377]",98.744,241.347,92.11975500000152,True,Digital,music sheets,Read out loud,31-35,val,
17,10-18,1729272270,1729272539,522816253937701,268.52737533699974,Read a book silently ,"[('What object did you read from? (choose the closest)', ['comic books'])]",True,2224112991,"[1.0068852133455, 0.97061194299716, 0.97024887934081, 0.036991533869453, -0.044751777272416, 0.038516741879027]",72.891,266.062,65.67099099999996,True,Digital,comic books,Engaged reading,46-50,val,
17,10-18,1729275258,1729275534,1068820911365642,275.13543967499936,"It was about the manner animals would kiss their calves good night like we do, as humans.","[('What object did you read from? (choose the closest)', [""children's books""])]",True,25616232094,"[1.0759775990295, 0.99404399351458, 1.0397104146635, 0.035785483706188, 0.048854547519202, -0.043289720943409]",91.918,273.5,87.71009399999821,True,Digital,children's books,Engaged reading,31-35,val,
17,10-18,1729286652,1729286916,1721757741979129,263.82213193700045,Attaching the legs together along with the base with screws and washers to the mount the back.,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,15304912918,"[1.037286462249, 0.99167905514915, 0.94172872803572, 0.06882232259631, -0.0036420824572932, -0.010768352401225]",72.911,262.046,66.49991799999952,True,Digital,instruction manuals,Engaged reading,36-40,val,
17,10-18,1729291808,1729292078,1087754349556919,269.3254162999983,It was sheet music mostly quarter and half notes,"[('What object did you read from? (choose the closest)', ['music sheets'])]",True,18502729396,"[0.98876422444443, 1.0015217793058, 0.9640608698112, -0.00070587819098331, 0.088238795725277, -0.022715552139997]",86.855,240.153,81.30639599999995,True,Digital,music sheets,Read out loud,46-50,val,
17,10-18,1729293250,1729293507,943981000892549,255.7891257630036,This girl was trying to get along with a bird and a boy. They lived in a nice house along forests and river,"[('What object did you read from? (choose the closest)', ['comic books'])]",True,41336242611,"[0.98122312645977, 0.97111132822491, 1.0017658375334, 0.027706803108913, 0.0091293775212965, 0.013048734943525]",66.929,254.091,61.803611000003,True,Digital,comic books,Engaged reading,25-30,val,
17,10-21,1729529216,1729529419,1255666219010802,202.53287326199995,A children's book on the wizard of oz representing colors,"[('What object did you read from? (choose the closest)', [""children's books""])]",True,750716249,"[0.99651187560066, 0.99739046626622, 0.99989577600197, 0.0064042167411805, -0.0081291401877443, 0.0029734632284979]",83.466,200.66,77.22024899999997,True,Digital,children's books,Engaged reading,41-45,val,
17,10-21,1729544013,1729544278,1674024889996810,264.7825438,A kid story of toy dinosaur alive living in a family,"[('What object did you read from? (choose the closest)', ['comic books'])]",True,12943803634,"[0.98782974358587, 1.0011375619157, 0.97955303081062, 0.031811904014318, 0.007566944581619, 0.008783334613736]",70.551,263.007,65.37063399999897,True,Digital,comic books,Engaged reading,31-35,test,
17,10-21,1729548962,1729549256,8586618434762159,293.4168221750001,Humming to sheet music ,"[('What object did you read from? (choose the closest)', ['music sheets'])]",True,1484120287,"[1.0026435930894, 1.0124191878712, 1.0116484197071, 0.0072973236150563, 0.020605398585144, -0.028014571399464]",69.145,271.518,66.69828699999994,True,Digital,music sheets,Read out loud,36-40,test,
17,10-22,1729616350,1729616650,399821063194203,299.3560241619998,I read poems about animals and farm life. Like the old Macdonald song plus the three mice stories for kids,"[('What object did you read from? (choose the closest)', [""children's books""])]",True,1763640256,"[0.98765421602149, 0.98269900753883, 1.0021129953928, -0.017361844859944, 0.062913303018573, 0.006401815910807]",92.77,298.126,83.24125600000002,True,Digital,children's books,Engaged reading,41-45,test,
17,10-23,1729702391,1729702664,913865943406352,272.23213483700056,Giving directions from Hillsdale to Niagra,"[('What object did you read from? (choose the closest)', ['maps'])]",False,7044704875,"[1.0222855673535, 1.0149766100502, 0.99674325350629, 0.15366145005247, 0.032660286460396, 0.068427575945226]",94.276,270.972,86.09187500000007,True,Digital,maps,Read out loud,36-40,test,
17,10-23,1729711022,1729711300,1096847625343349,276.9903078870002,Read instruction manual for assembling a cat tree,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,5899586120,"[1.0008633452859, 1.0157479529848, 1.1351695855506, -0.0001321360851319, 0.04934531497343, -0.015038808023072]",72.014,275.469,69.0051199999998,True,Digital,instruction manuals,Engaged reading,36-40,test,
17,10-23,1729720345,1729720591,473023101736961,244.9971627,I looked over instructions for assembling a chair.,"[('What object did you read from? (choose the closest)', ['instruction manuals'])]",True,2210200585,"[0.97078940182918, 0.9379935513033, 0.98165731428249, 0.036182130170645, -0.01192560599033, 0.036029820869247]",67.091,243.376,62.75958500000024,True,Digital,instruction manuals,Engaged reading,36-40,test,
17,10-24,1729795618,1729795861,1648226659370346,242.2672537880001,Gave directions from Topanga to Disney land,"[('What object did you read from? (choose the closest)', ['maps'])]",False,2034441249,"[0.95308627135123, 0.98901798284266, 1.0020383935457, 0.15106537389089, -0.070470575215623, -0.019234614149387]",73.504,240.943,70.05624899999998,True,Digital,maps,Read out loud,31-35,test,
17,10-24,1729803715,1729803964,462849479555212,248.442663025,The story was about a boy who recently moved across the country. He met his old friends virtually via a video game.,"[('What object did you read from? (choose the closest)', ['comic books'])]",True,4894228759,"[0.98133951870896, 1.0214134173505, 0.99342917013065, 0.016639655804445, -0.02288817757614, -0.032937182104847]",81.189,246.879,75.81275899999946,True,Digital,comic books,Engaged reading,36-40,test,
18,10-07,1728333314,1728333503,1201389947604902,188.93428929999936,A glass blower who uses Meta Rayban smart glasses in their daily work to document their process as well as posting it directly to Instagram and expand their business.,[],True,93962645934,"[0.97329870080912, 0.97733619864579, 1.0034299743482, 0.026827586549664, 0.022033311703493, 0.059445467066192]",67.098,187.348,61.12993399999687,True,Digital,,Videos,25-30,train,Screen
18,10-07,1728338490,1728338681,891835606233701,190.12759894999908,This video was about Fiji cancer society and their everyday activities.,[],True,52145473851,"[0.99321719793312, 1.007300266335, 0.99038832195711, -0.020615141129986, 0.07987207828303, 0.025489885931807]",66.524,187.722,62.032851000003575,True,Digital,,Videos,31-35,train,Screen
18,10-08,1728409929,1728410135,549170150955327,205.83785444998648,It was about a woman using a meta quest app to help other vulnerable people mainly women feel confident in themselves through martial arts,[],True,295874400437,"[0.98386706144073, 1.0023283543294, 1.000498219404, 0.02784325686028, -0.028873653019345, -0.005220922346101]",63.761,202.316,58.912436999962665,True,Digital,,Videos,18-24,train,Screen
18,10-08,1728415602,1728415832,1180092979751558,229.1852143630001,Meta quest is very helpful for prekinsion  patients. ,"[('What device did you use?', ['Desktop'])]",True,1580199762,"[0.97041148626622, 1.0107823244413, 0.99264415345504, 0.068460703178409, -0.035034186591472, 0.023280431177556]",70.486,227.254,65.76376200000004,True,Digital,,Videos,36-40,train,Screen
18,10-08,1728429147,1728429334,1182822726132534,186.5773506490077,It was about a game where you have the perspective of a football player on the field during a game.,"[('What device did you use?', ['Desktop'])]",True,65775191200,"[1.008763458057, 1.0117395373655, 1.008510202595, 0.018769633804103, 0.078436632330919, 0.011213756249765]",56.564,184.008,52.83520000000135,True,Digital,,Videos,18-24,train,Screen
